Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD03,OUT027,5112.733594088594
FDN52,OUT018,1350.6374167991912
FDU20,OUT010,287.5347759323011
FDD22,OUT035,1734.4601749244944
NCB55,OUT019,174.8477424176448
FDN27,OUT045,1981.2302308714588
FDD16,OUT013,1186.103041704446
FDW48,OUT046,1182.590221630272
DRN35,OUT045,571.4124883501268
FDX25,OUT049,3042.5898813097633
DRD49,OUT049,3787.8450412721495
FDE21,OUT019,315.32793029919156
FDN44,OUT035,2582.22614405103
DRC01,OUT049,723.1275349015875
NCK30,OUT046,3850.439065396067
FDU39,OUT013,868.7543830881835
FDB49,OUT013,1587.7294648559532
FDS12,OUT045,2016.0860603386059
FDR57,OUT018,2347.4737953927556
FDX22,OUT027,5133.060628653587
FDC60,OUT013,1424.426087890425
NCE42,OUT049,3827.6450776552138
NCK42,OUT049,3482.790975235816
DRE01,OUT017,3645.527898509482
FDE57,OUT018,1905.912575369809
DRK59,OUT019,499.4910118817763
FDB10,OUT027,4944.381805988443
FDQ25,OUT046,2942.035230748068
FDY26,OUT017,3390.9487191480675
FDG28,OUT049,3834.9127411542922
FDM14,OUT049,1702.1747471700476
NCH29,OUT049,1599.3959038344165
FDD48,OUT049,1974.436162657768
FDC17,OUT045,3463.220410671
DRH49,OUT027,2450.803986822324
FDN44,OUT018,2367.9187639708184
FDC29,OUT045,1960.9034965812932
DRK01,OUT019,252.71309921278015
FDD48,OUT017,1957.119694504419
FDB59,OUT013,3037.1650011962583
FDY45,OUT010,586.0014622141293
FDX60,OUT035,1231.1548240321865
FDT09,OUT010,316.9731958013876
DRB24,OUT018,2337.428381886122
FDL13,OUT035,3793.503985230407
FDN16,OUT035,1679.1827728792719
FDK57,OUT013,1978.8622473304954
FDO22,OUT027,2153.0888962917347
FDC57,OUT010,524.2319865201914
FDZ13,OUT027,1662.8368393357894
FDW27,OUT013,2340.5147309251415
FDX10,OUT049,588.9564639790547
FDY08,OUT018,1869.2690220189306
FDA49,OUT017,1364.2730568715488
FDC32,OUT018,1489.6199986779352
FDO04,OUT035,882.3280441614709
NCZ54,OUT013,2381.8539678644047
FDY40,OUT045,721.764927110888
FDW36,OUT045,1692.3938310686963
FDE11,OUT017,2981.0506357834533
DRE37,OUT045,3015.4626545970973
NCK19,OUT017,3037.9997259572265
FDT19,OUT035,2883.8986034865125
FDE56,OUT045,932.5468081468957
FDZ57,OUT010,293.96298703464134
FDB35,OUT035,1422.9645167356482
FDF09,OUT010,121.6458941413033
FDO34,OUT046,2842.9145706810373
FDA55,OUT046,3679.2003082596184
NCM18,OUT035,932.6282734760395
FDJ20,OUT019,262.31067946935445
DRQ35,OUT019,278.83262725802996
FDG02,OUT013,2998.643039452118
NCU29,OUT018,2354.0289039971944
FDL27,OUT027,1798.5191664337076
NCA54,OUT035,2990.191189890644
FDJ32,OUT035,953.8399631401372
FDB21,OUT019,545.5782281976973
FDR46,OUT035,2596.751562228783
FDZ32,OUT046,1680.4192519776302
DRF36,OUT017,3009.6857924066635
NCU54,OUT017,3410.2287440485034
NCI31,OUT017,570.0498805594275
DRA59,OUT035,3002.850067717792
NCC55,OUT045,589.4276152696677
FDE44,OUT018,727.3606987095022
NCN26,OUT018,1821.3614454391977
FDC11,OUT049,1370.6986318577221
FDV24,OUT035,2538.2417497047254
FDR40,OUT019,207.4869982345733
NCQ17,OUT049,2505.600825075142
FDC46,OUT045,2986.518558523836
NCM18,OUT046,994.0368542727072
FDK16,OUT046,1562.309338850945
FDI28,OUT017,1248.8265694004479
FDS11,OUT018,3283.1209345339116
DRD13,OUT046,986.9257804796225
FDL36,OUT035,1400.7632656125757
FDI27,OUT013,721.33186236605
FDJ53,OUT019,279.00367321411085
FDS44,OUT045,3794.7509291714773
FDE28,OUT046,3716.0468222737413
FDQ33,OUT018,2368.7073873755844
FDB37,OUT017,3737.5647358839055
FDQ31,OUT045,1385.039482649162
NCQ05,OUT046,2497.6754027303577
FDE10,OUT013,1985.8886992209532
FDF38,OUT017,651.1080020019859
FDE50,OUT019,510.44352443157265
DRG37,OUT010,465.1338542799263
NCH06,OUT049,3765.356092739194
FDY14,OUT045,3956.9779819732976
FDO27,OUT017,1544.9772086694397
FDQ19,OUT049,3937.7699112659584
FDZ26,OUT019,585.5262315404905
FDN51,OUT013,3909.327070861024
FDK20,OUT035,2009.0596084481483
FDD40,OUT018,2962.8646007281363
DRI25,OUT018,860.3896140976736
FDH56,OUT017,1942.921007655017
FDI36,OUT027,4960.519696701613
DRH11,OUT018,862.6445963306635
NCV18,OUT017,1362.9045619065625
DRI01,OUT049,2975.5506187319074
DRE48,OUT049,3044.922681684
FDS51,OUT035,921.2983431526565
FDM38,OUT017,744.9100294625882
FDB60,OUT027,4865.5970495885795
FDY58,OUT035,3776.3411935359595
FDY22,OUT045,2408.9731632798257
FDF11,OUT027,4954.361772821084
FDZ51,OUT035,1569.2896969795381
FDQ45,OUT017,2995.0396675783245
FDF17,OUT035,3021.425845066689
NCF31,OUT027,3501.9917499681947
FDA37,OUT013,1985.8886992209532
FDO51,OUT046,674.4541720976158
FDF34,OUT013,2935.370907467937
FDD57,OUT018,1516.3114612168645
FDO37,OUT046,3768.29036720207
FDR49,OUT049,740.9749659012197
FDS39,OUT049,2103.4553117843357
FDI48,OUT027,1638.3743263722117
DRM35,OUT049,3062.010907316656
FDV57,OUT035,3017.4062982182486
FDZ55,OUT013,2357.113763137774
FDI28,OUT035,1209.8400435604176
FDS21,OUT045,976.3194220157363
FDT34,OUT013,1682.3630514615343
DRI25,OUT035,882.3280441614709
FDT47,OUT010,223.47391653243946
DRH39,OUT045,1196.5065021885378
NCD54,OUT045,2553.1032174190814
FDU16,OUT027,2486.20419990858
NCW29,OUT045,2037.6616581567248
FDV25,OUT027,5032.7546621943475
FDM56,OUT035,1706.9623768538054
FDZ04,OUT027,1712.4530429135045
FDG59,OUT019,80.84008851841477
FDI56,OUT045,1400.850050988904
FDS33,OUT035,1391.1229518350626
FDC23,OUT049,2959.5784026979677
FDT11,OUT049,3057.1111413847016
FDG17,OUT045,3801.978284754452
FDZ44,OUT045,1961.2659655748948
FDJ52,OUT013,2354.649282899316
DRI23,OUT046,2520.445724047689
DRE15,OUT010,175.27401457266137
NCF07,OUT013,1674.2302214974122
NCR29,OUT049,890.6390962588054
FDE44,OUT019,148.21470098534093
FDT23,OUT035,1241.5322155739502
NCG06,OUT017,3696.327021819783
NCU41,OUT010,702.597587344706
FDH46,OUT017,1679.2695582556003
FDV31,OUT013,2924.8384405146203
NCT41,OUT027,3433.590025392365
FDE22,OUT027,3625.136384628441
FDC26,OUT045,1706.9623768538054
DRF51,OUT017,587.5938561883553
NCY53,OUT019,265.948426065645
FDY21,OUT017,3034.0038429999945
FDL27,OUT013,954.6934600710217
FDZ34,OUT049,3084.287553229485
NCF43,OUT010,323.6225353298532
FDC21,OUT035,1704.271801801002
FDL26,OUT013,2374.517855217831
FDT25,OUT010,255.73878632244984
NCR30,OUT046,1181.8555598129453
DRL23,OUT019,272.4190240162013
NCR05,OUT049,3009.883079586716
NCE19,OUT018,852.3430105791526
FDY07,OUT035,687.4676658885744
FDB10,OUT017,3653.2929653693122
FDP57,OUT013,1674.4562724318425
FDU48,OUT019,266.91666536996144
FDH48,OUT035,1368.115715068888
FDO33,OUT035,1942.921007655017
NCU29,OUT045,2482.1829665049604
FDW35,OUT046,658.5492427506939
FDH05,OUT010,578.0831150647759
FDP26,OUT049,1674.2302214974122
DRG27,OUT035,656.257229132162
FDQ33,OUT046,2524.7671711145513
FDH20,OUT010,199.303959457758
FDV14,OUT046,1399.9355756084035
DRD01,OUT046,884.5830263944605
NCI17,OUT049,1559.616395144939
FDF39,OUT010,611.8606689790321
FDX37,OUT046,1641.6773712505997
NCX17,OUT035,3745.7770869628293
FDN03,OUT013,4048.818419773868
NCS41,OUT010,437.0378525413294
FDH34,OUT045,3012.6173371302853
NCX53,OUT018,1945.98862313521
FDY31,OUT046,2474.3272788945633
FDD20,OUT017,2049.3533596167053
FDE51,OUT045,718.0521964978886
FDV27,OUT046,1374.3584622569774
FDF16,OUT035,2532.057194776539
FDZ02,OUT049,1558.46591952559
NCK05,OUT045,991.7818720397175
FDM12,OUT027,4826.37682895492
NCA05,OUT018,2352.6954741312456
FDX33,OUT045,2510.126799591318
FDM25,OUT049,2980.655008015578
FDE41,OUT018,1357.589381149251
FDW14,OUT045,1382.4313300362885
NCD30,OUT046,1545.9924686948566
FDB23,OUT010,549.7385443289799
FDF45,OUT046,919.0433609196668
FDW20,OUT017,2042.5150733179994
FDF47,OUT045,3537.708771533246
NCR05,OUT019,630.03404553016
DRB01,OUT046,3017.9117908704675
FDE36,OUT013,2566.7521549491503
FDU56,OUT049,3001.280624624577
FDB23,OUT049,3724.759497828981
FDN48,OUT049,1411.161714839333
FDS43,OUT013,2966.253371283505
NCN05,OUT013,2983.401951808139
NCL53,OUT049,2977.0577718226477
FDL56,OUT046,1369.6264076549103
FDH17,OUT018,1526.823706995233
FDP37,OUT046,2025.9040843685173
FDG09,OUT019,507.48790906532815
FDA55,OUT045,3652.5717850230694
FDX31,OUT049,3803.305429325441
FDJ41,OUT045,3886.2585643274865
DRC24,OUT045,2519.9028931896596
FDQ21,OUT035,2050.9937028944855
NCT54,OUT045,1434.1535173010652
FDH08,OUT049,3820.5310375189433
FDY38,OUT018,3393.416805179971
DRM11,OUT010,540.5480031877634
FDG32,OUT049,3535.238406546638
NCH18,OUT046,3816.970945879507
FDI20,OUT035,3512.1103037285434
FDA33,OUT018,2322.4931256159384
FDN45,OUT013,3577.027835813575
FDT45,OUT010,158.46581588522452
FDR32,OUT035,3705.4986614984687
FDA48,OUT017,3503.0623441236366
FDN23,OUT017,2522.249206684868
NCR18,OUT035,674.9854157319709
FDD45,OUT046,1439.9394764452798
FDI22,OUT018,3153.937148912026
FDT09,OUT013,1998.3648577543945
DRC24,OUT027,3567.52459366798
FDT39,OUT046,2478.862573038701
FDX28,OUT045,1591.4685352728673
FDA50,OUT018,1502.6478140085144
FDT33,OUT027,4132.644081746911
FDQ60,OUT049,2040.242768553239
NCM19,OUT018,1654.0553159226665
FDF40,OUT046,3817.170548754888
NCI30,OUT035,3834.198607666643
FDK34,OUT049,3807.4854302711838
FDA38,OUT027,5017.432511594986
FDT02,OUT045,587.5938561883553
FDC11,OUT017,1369.0125733626876
FDD08,OUT046,652.4706097926852
NCS29,OUT046,3846.102529702336
DRI03,OUT010,488.92250332622245
FDK48,OUT035,1123.7788481609327
FDM52,OUT049,2517.535053233833
FDP49,OUT035,894.884612145971
DRA24,OUT046,2588.398518186151
NCJ43,OUT049,2984.824835877021
FDE11,OUT045,2977.3864170351003
FDP01,OUT049,2464.758409284333
FDQ59,OUT018,1351.1279792817738
FDA43,OUT019,484.82173024374623
FDL14,OUT017,2482.3321453385397
FDV50,OUT010,258.72472041925363
FDT01,OUT027,5174.214008182131
NCC42,OUT035,2027.3471054896963
FDO28,OUT046,1976.6382675455438
FDD32,OUT019,184.03764948541573
FDV45,OUT035,2997.10674900357
NCW17,OUT019,340.0221134202699
NCJ17,OUT027,2458.0541619537553
NCF18,OUT049,3038.1646149702806
FDP01,OUT045,2463.774366191299
FDH24,OUT045,2547.7761701856134
FDI38,OUT027,5041.163986488636
FDX03,OUT035,691.7873176955767
FDY28,OUT046,3405.6214883022344
FDN34,OUT018,2818.416346714038
FDJ02,OUT045,2516.5510101407986
FDW40,OUT019,300.9777686653375
FDX03,OUT017,674.5898212170703
FDE17,OUT027,3588.599584966923
FDT58,OUT046,2767.6089062611463
FDI38,OUT013,3365.175379723203
FDW22,OUT035,3671.4866665615714
FDS15,OUT027,2768.5951913946715
NCX06,OUT013,2982.578146548435
DRK47,OUT035,3782.1068040925024
FDC23,OUT027,4575.01591690332
FDM56,OUT010,226.86304971591636
FDP21,OUT046,3016.908396302684
FDP58,OUT046,3442.5367772537015
FDA27,OUT019,606.5351583685106
FDK41,OUT019,210.13851778124913
NCH42,OUT046,3741.441725549966
FDG29,OUT045,663.08917715858
FDW15,OUT018,2352.6954741312456
FDD28,OUT018,871.7700862130732
FDQ37,OUT049,3036.304110998849
FDC23,OUT035,2959.7304496126326
FDV13,OUT035,1404.8881269902633
FDK33,OUT046,3452.6830907689477
FDO33,OUT013,2102.7072415981047
FDN21,OUT017,2570.983724251971
NCW06,OUT027,4769.416753248723
FDI38,OUT035,3380.119113173852
FDC21,OUT027,2654.000567322249
NCS05,OUT046,2064.217951454731
NCN53,OUT049,588.9564639790547
FDV40,OUT010,174.06143315244276
FDG60,OUT017,3650.424437534831
NCY30,OUT027,4594.917843573252
FDM40,OUT045,2053.2160884973496
NCO30,OUT046,2981.9948910838248
FDK10,OUT046,3017.1379839909764
FDM36,OUT045,2928.148962003133
FDN10,OUT013,1919.8213810643115
FDM46,OUT018,1386.5580324989205
FDX50,OUT049,1746.4921925931174
FDP33,OUT045,3807.469745102933
FDO12,OUT045,3015.817765759374
FDC28,OUT013,1724.0806853068977
FDO31,OUT045,1268.0427694523005
FDX45,OUT035,2582.4371516567153
FDV21,OUT049,2043.334249879645
FDH04,OUT049,1426.818985843868
NCG54,OUT013,2745.5397157897205
FDO13,OUT046,2524.6598501925487
FDA09,OUT027,4652.590285025713
FDC38,OUT017,2024.1330760525639
NCO42,OUT046,2520.2859765813123
FDL45,OUT049,2062.3900444643205
NCK31,OUT013,769.9832175348772
FDM39,OUT017,3019.980883515522
FDC22,OUT010,502.2524398283694
FDF46,OUT046,1948.5927606144521
FDQ37,OUT045,3004.856593994197
FDH41,OUT010,506.72692907927956
FDQ04,OUT046,652.4706097926852
NCQ02,OUT027,4879.267500122945
FDJ57,OUT027,4860.060927577096
NCE07,OUT049,2101.8407137863896
FDE56,OUT013,901.38818964899
FDI20,OUT049,3475.4550230633463
FDK36,OUT018,728.7233065002016
FDP08,OUT027,4880.152640946247
FDF44,OUT017,2016.0860603386059
NCU53,OUT017,2745.7748789902957
FDF47,OUT035,3601.296620777718
FDS55,OUT010,351.1101538341978
FDZ52,OUT010,233.05254730439708
FDL04,OUT018,1616.1236458408746
NCM26,OUT035,2578.317188131463
FDX43,OUT049,2778.158543867477
FDP52,OUT049,3767.6927847810957
DRK49,OUT045,653.0007699164083
FDE38,OUT013,2446.1257994161733
DRF13,OUT035,2589.5828864328414
FDK41,OUT010,171.73629882907755
FDJ04,OUT027,3013.8172131195042
FDZ44,OUT018,1823.4742848543292
FDS11,OUT013,3670.9293645379757
FDA55,OUT049,3690.4374084912415
NCW53,OUT046,2992.7952747134004
FDB49,OUT027,2626.020557939866
FDD23,OUT017,3016.2815558786388
NCV42,OUT045,1740.6164864888606
NCZ29,OUT018,1861.2220063049726
FDQ26,OUT013,871.009365321173
FDV08,OUT017,652.4706097926852
FDC53,OUT049,1599.4755713037368
FDV58,OUT010,536.7827593734456
NCP02,OUT019,189.96526661327766
DRI37,OUT045,892.6296299129815
FDQ12,OUT049,3776.9579378416593
FDE33,OUT046,1215.5365867777787
FDX27,OUT045,1537.1132768748375
FDM22,OUT017,759.3932833524086
NCH30,OUT019,275.10266502499235
FDC04,OUT017,3666.5792625371223
FDO38,OUT046,1237.226851887649
FDV52,OUT027,2998.3797610592765
FDB32,OUT013,1529.1646561473556
FDV43,OUT018,719.9692545753506
FDI24,OUT018,2947.8916895478783
FDR40,OUT017,1333.5529826361076
FDW02,OUT049,2066.3250150283725
FDE44,OUT049,721.764927110888
FDL38,OUT046,1405.701108071603
NCT54,OUT010,195.05452418826542
DRJ39,OUT010,551.4941676351667
FDW55,OUT049,3915.65531178462
DRF13,OUT019,328.5427106801849
NCW17,OUT049,2080.761695668968
FDP13,OUT035,654.3644612177396
FDS08,OUT018,2814.1436515026276
NCP17,OUT035,954.5847106494606
NCO53,OUT035,2967.929672564864
FDH19,OUT045,2893.855272806919
FDJ04,OUT017,2004.495660414914
FDG10,OUT049,892.4848957937502
FDA40,OUT010,172.94443795145853
FDI53,OUT045,2548.2118569036284
FDU09,OUT010,180.20199132953587
FDK60,OUT045,1585.7016581092196
FDR43,OUT017,570.0498805594275
FDW22,OUT017,3429.089888173105
DRP47,OUT010,604.3072864229454
DRG48,OUT010,483.6766168193115
FDA14,OUT035,2588.0963045593926
FDU49,OUT013,1372.7264386044556
FDK28,OUT045,3872.2383187541627
FDT19,OUT046,2877.470482126271
NCQ42,OUT045,2037.6616581567248
FDD03,OUT045,3683.4828010899555
NCM53,OUT013,1688.5279061538631
NCX53,OUT045,2100.444629796371
FDV14,OUT027,2497.52215437804
NCZ54,OUT017,2528.5948536466603
FDB39,OUT013,860.7077795696625
DRC24,OUT046,2516.111913445161
FDY36,OUT013,1093.8994748579169
FDN01,OUT035,2965.9684569274714
DRH25,OUT046,879.9116986577696
FDV08,OUT046,680.7055801470685
NCP53,OUT049,3820.800030073608
FDU52,OUT010,367.22444023039156
NCI42,OUT045,3212.0199463389413
FDZ14,OUT035,2012.2736378852808
FDF11,OUT046,3892.389305851962
FDQ13,OUT018,1358.553611126162
FDO32,OUT010,156.32436535770145
DRJ37,OUT018,2336.4274353700266
FDY43,OUT046,2762.454495140723
NCT41,OUT017,2516.7001889743788
NCV17,OUT045,2024.1330760525639
FDM04,OUT027,1714.1525688272245
DRB48,OUT018,641.3568280235706
FDM24,OUT013,2342.3295939840914
FDT37,OUT049,3868.380860670852
NCO05,OUT010,201.32765125833836
FDL13,OUT046,3705.4041140568565
FDL15,OUT017,2516.7001889743788
FDB11,OUT018,3323.052277565095
FDL14,OUT019,364.55242869338815
FDY10,OUT019,299.6534801220756
FDJ40,OUT049,1743.2895025547027
NCW18,OUT046,3796.304557400839
NCY06,OUT013,1985.8886992209532
DRE13,OUT018,1370.907243612953
FDA26,OUT045,3462.258736776386
NCE19,OUT010,169.81569991508812
FDE33,OUT035,1235.0135277096977
DRL59,OUT027,1673.1859641233539
FDY07,OUT046,721.764927110888
FDF57,OUT018,2817.718897248831
FDM58,OUT035,1736.5572295554489
FDP26,OUT027,2633.2030917650945
FDY32,OUT046,2556.4900678384492
FDD51,OUT010,98.60468533894813
FDU22,OUT018,1825.4636499999042
FDZ49,OUT018,3421.4620245523315
NCI42,OUT017,3380.1035401509284
FDT04,OUT027,951.8670047716346
NCU41,OUT045,2980.9212317805777
FDS56,OUT045,3858.88698874874
NCN42,OUT017,2517.8836000696556
FDK34,OUT046,3789.5436349963998
FDB03,OUT017,3633.7305961217935
DRJ25,OUT035,731.0502226700942
FDT25,OUT027,3144.674328043096
FDN20,OUT013,2686.5755142264984
FDP09,OUT013,3396.097068528974
FDM20,OUT019,538.881133604197
NCG55,OUT046,1966.9377185343299
NCP14,OUT045,1674.2302214974122
NCH06,OUT046,3761.3157141840743
FDV52,OUT013,1916.607351627179
NCL07,OUT035,653.0018534270403
DRJ11,OUT027,5023.524189706016
DRO59,OUT013,1140.0625944555352
FDW15,OUT010,344.25946744188155
NCQ30,OUT035,2030.6352062662672
NCN54,OUT019,171.76788237102187
FDY01,OUT027,3007.178914349786
FDX39,OUT035,3497.0607888049026
FDH53,OUT027,2463.9480828199758
FDA57,OUT035,654.8946213414627
NCC07,OUT010,232.86230852309737
FDU28,OUT013,2976.1445241242745
FDK36,OUT010,108.33364241704335
FDR36,OUT018,680.7055801470685
NCQ17,OUT035,2554.5868268602067
FDS28,OUT019,187.81967375768312
FDE08,OUT045,2516.5510101407986
FDU22,OUT046,2015.8381899751764
FDG41,OUT045,1709.05943148476
FDO31,OUT010,171.70408831203073
FDM21,OUT019,585.1600612302378
FDU40,OUT017,2963.230219091072
FDV36,OUT018,1890.1708225178095
FDT10,OUT027,1688.5314142259242
FDX38,OUT045,721.764927110888
NCU30,OUT027,3783.5160131034536
NCV06,OUT049,3081.1047344954986
FDT16,OUT035,3915.409993311519
NCP41,OUT027,2554.3375068536043
FDZ56,OUT017,2864.4219271662105
FDC22,OUT035,3056.0147491781477
FDU10,OUT035,641.3555052019767
FDS46,OUT045,1946.1350370921493
FDO08,OUT049,2724.756914109194
NCV42,OUT018,1633.3374489845155
FDP33,OUT035,3876.777208712116
FDJ12,OUT046,3235.159623589202
FDH04,OUT045,1413.565039866205
NCU54,OUT013,3405.0189701568665
FDO36,OUT010,433.74478265100237
FDT37,OUT027,4822.817796296582
FDD14,OUT010,592.5098100997345
FDA16,OUT013,3464.301371468734
NCS42,OUT019,251.7004984152236
FDP10,OUT019,261.35576986058646
FDQ28,OUT049,2520.8869362826936
FDK57,OUT010,272.7498595179518
FDK02,OUT013,1927.3868654568807
FDW47,OUT018,1861.6063976767705
NCC42,OUT018,1872.483051456063
FDQ37,OUT018,2952.400426643841
FDL40,OUT046,1540.7125068228613
DRE13,OUT010,183.31959296620732
FDQ34,OUT027,2706.0379840505584
NCB54,OUT046,2029.1181138056497
FDS48,OUT049,2523.7795435018306
FDO15,OUT045,1030.758540390284
NCT30,OUT013,721.33186236605
FDU49,OUT027,2486.921627495615
FDE21,OUT046,1975.0400036764668
FDS49,OUT019,191.74037340704416
FDT38,OUT027,2501.83147407756
FDZ01,OUT045,1676.3272761283667
FDC41,OUT035,1203.9425487596013
DRG13,OUT010,357.72309074824733
NCZ42,OUT018,3495.2121996734336
NCM07,OUT045,1365.260218317983
NCV17,OUT018,1898.6494520942954
DRK39,OUT035,1355.7055180062746
FDS37,OUT018,1820.7133176374343
FDV12,OUT019,266.5838336498835
NCG19,OUT018,3565.4844539678243
FDS51,OUT013,918.6158735421305
NCO14,OUT046,673.0915643069164
FDC38,OUT046,2033.9511000824753
FDN15,OUT046,2033.9511000824753
NCH42,OUT013,3753.274153179974
FDQ22,OUT046,589.4276152696677
FDC05,OUT013,3017.671402710211
FDZ31,OUT013,3008.274027466289
DRJ23,OUT049,3038.1646149702806
FDC52,OUT035,2554.161972177246
DRD12,OUT010,183.73771129414504
FDV55,OUT017,2531.0145995464454
FDD32,OUT046,1306.353292607064
FDR01,OUT049,3177.5351121352223
FDY08,OUT019,294.1371099249251
FDQ45,OUT045,3012.6173371302853
DRN11,OUT027,3394.263560392264
NCS05,OUT018,1899.5358733911864
FDY32,OUT035,2601.5455047383402
NCD31,OUT045,2596.359677268161
NCE06,OUT049,2510.7872402719913
NCP14,OUT046,1674.2302214974122
NCF18,OUT019,524.4935443422147
FDF14,OUT018,2321.679313544268
FDB22,OUT017,2490.9874030079304
NCH54,OUT049,2524.795892202261
FDU27,OUT035,739.6123581105203
FDS58,OUT027,3806.873665663262
NCU29,OUT035,2582.1023570729944
FDJ57,OUT013,3008.212711876322
FDL56,OUT049,1366.9895655833927
FDH60,OUT035,3009.2740749111226
FDN24,OUT018,856.4450103434149
FDD02,OUT017,2006.0201659452653
FDP15,OUT017,3665.9970657326276
FDB28,OUT027,5097.888896500246
DRC49,OUT045,2532.744358080534
NCG30,OUT018,1858.7022030715295
FDJ14,OUT049,1205.5704536405422
FDL52,OUT045,588.9564639790547
NCG19,OUT027,4788.41842773544
NCN41,OUT035,2013.5662571051625
FDW22,OUT013,3648.087727063645
FDI02,OUT013,1734.6915140443539
FDV51,OUT045,2592.1894979306494
FDV48,OUT046,1212.3602153716838
NCL17,OUT019,303.2133402347515
FDP46,OUT045,1397.9077688616703
FDU10,OUT045,575.915718753224
FDT37,OUT010,589.8842061365641
FDI27,OUT035,725.021386326642
FDN51,OUT046,3885.9599613766786
FDW07,OUT035,1369.7653956939716
FDN45,OUT049,3606.5939556776702
DRN37,OUT027,4277.883901708297
DRF48,OUT049,3060.9598534192974
FDP38,OUT019,155.5660936321949
NCX18,OUT027,4742.758358240208
FDK45,OUT018,1820.7133176374343
FDZ37,OUT049,1375.3900980177048
FDS50,OUT018,3332.235142074309
NCR54,OUT018,2972.200053184935
NCS17,OUT035,1527.1658310113294
FDV31,OUT046,2938.2680574610335
DRE27,OUT017,1546.6520627054997
FDN60,OUT013,2389.100928614444
FDK26,OUT013,3006.757793203156
FDX37,OUT018,1597.225537517343
FDW31,OUT046,2984.883873988097
FDX26,OUT018,2953.6834481275646
DRL49,OUT019,304.25395920271495
FDU49,OUT017,1366.3008636182824
FDY58,OUT046,3741.853350872427
FDN03,OUT045,4026.201850799218
NCV06,OUT010,485.4581007233061
FDH53,OUT045,1343.3916778448238
FDG31,OUT018,948.1096352323581
NCC06,OUT045,2045.034876551443
FDS13,OUT049,3947.235309688867
FDP16,OUT035,3838.2096862361104
FDA35,OUT013,1978.8622473304954
DRP47,OUT018,3536.229380369731
FDY28,OUT010,508.337701469951
FDY20,OUT035,1414.17322206695
NCH30,OUT017,1742.973949030996
NCR29,OUT019,190.46173356107428
NCP05,OUT013,2371.1659721689703
NCF30,OUT019,280.88946600110995
FDA08,OUT035,2636.9942563266536
FDN51,OUT027,4792.3767286631655
FDH12,OUT046,1692.3938310686963
FDY39,OUT017,3009.3829203634155
NCO53,OUT045,2958.8729452928073
FDB40,OUT046,2545.001470636743
FDH02,OUT049,1404.974912366592
FDY11,OUT027,1758.4397753225544
FDQ09,OUT019,319.7792897873575
FDP16,OUT013,3817.2026149131807
NCF55,OUT018,571.4124883501268
FDY09,OUT027,4514.600920232718
FDY39,OUT045,3005.7187016150624
NCU53,OUT049,2592.53819080037
NCT41,OUT049,2520.8869362826936
FDJ45,OUT046,575.915718753224
FDR28,OUT013,2442.9424131874794
FDN08,OUT013,1932.6879118339282
FDJ07,OUT049,1956.0912047378906
FDZ09,OUT027,4032.1654506645245
FDQ14,OUT017,2491.0079987382187
FDY12,OUT027,1653.141770255957
FDK57,OUT046,2018.8776324780595
FDD20,OUT049,2040.8144466462018
FDS36,OUT018,1649.407619248451
FDI40,OUT049,1676.3272761283667
FDJ40,OUT045,1739.7712589925814
FDE08,OUT013,2371.1659721689703
DRK01,OUT013,1548.6798694522329
FDC58,OUT049,673.0915643069164
FDE50,OUT046,2982.8284877371752
FDX48,OUT035,2580.026384255323
DRM35,OUT018,2934.0679492930176
FDG41,OUT013,1700.0133887728557
FDB52,OUT046,3837.731733268587
FDV19,OUT045,2523.8118491092264
DRG48,OUT017,2516.0030558462013
FDI26,OUT013,3011.287617031426
FDU11,OUT019,286.0793604767974
FDF59,OUT019,281.95421617588
FDR07,OUT049,1562.309338850945
NCE06,OUT017,2536.4234430172432
FDE10,OUT046,2038.3802429019584
NCO55,OUT046,1705.1503895139044
FDZ13,OUT013,739.027640247571
FDT50,OUT017,1572.2703252765016
FDH12,OUT010,216.62837900128744
FDD21,OUT045,1961.2659655748948
NCM05,OUT013,3884.57259785855
FDK04,OUT013,887.2493074142039
FDN33,OUT017,1561.3597624462252
NCM18,OUT010,161.42583224532177
DRC25,OUT049,1382.8195729011695
FDT47,OUT017,1578.6598854835113
FDD45,OUT027,2665.6554085125954
NCD07,OUT018,1802.3683597175564
NCY54,OUT010,577.6800868726177
FDL12,OUT049,932.075574655091
FDL02,OUT017,1680.4192519776302
FDC60,OUT035,1427.28158464133
FDR37,OUT017,2995.7907717953303
FDY16,OUT017,2983.547474825982
FDU26,OUT045,2009.2341953823977
FDN24,OUT013,862.3934338302236
FDH44,OUT013,2371.1659721689703
FDE23,OUT010,106.8497602609957
FDW60,OUT017,2942.006148175204
FDQ55,OUT049,1990.8448653816042
FDV32,OUT027,1889.8681870167095
FDV03,OUT010,340.5349161768448
FDY14,OUT010,693.4329440127171
NCL55,OUT027,4884.671610236674
DRF25,OUT017,644.2191179837562
FDX03,OUT046,689.8934662705221
FDF40,OUT045,3802.463273100706
FDX24,OUT010,212.57636411692377
FDA25,OUT049,1676.3272761283667
FDH21,OUT018,2340.336391289594
FDB47,OUT010,508.48837928127637
FDT34,OUT019,298.4959085866163
FDS39,OUT010,319.9365595019636
NCU05,OUT046,1204.8762332967344
FDE02,OUT049,1417.9832080499764
FDL25,OUT035,1423.8789921161485
FDC50,OUT049,1439.9394764452798
